,db,ticker,date,open,high,low,adj_close,rownumber,short_ema,medium_ema,long_ema,positive_directional_index_indicator,negative_directional_index_indicator,adx_indicator,suport_line,resistance_line,max_axis,min_axis,trigger_field1,trigger_field2,trigger_field3,trigger_field4,trigger_field5,trigger_field6,atr,floatshort,company,earnings_date,call_time,estimate_eps,zero_line,twenty_five_line,forty_line,max_avg_upper,min_avg_low,name,industry,vol_spike_bar
0,MD_Investm,AJRD,10/20/2021,44.06,44.5,43.99,44.09,13,43.89,43.46,43.28,32.62,8.23,65.23,41.1,49.5,54.82,35.87,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.99,7.88,,,,,0,25,40,40.743023,5.620697,Aerojet Rocketdyne Holdings Inc ,Aerospace Defense Major Diversified,0
1,MD_Investm,AJX,6/21/2021,12.45,12.91,12.38,12.75,98,12.69,12.69,12.59,34.97,24.54,-8.78,12.16,14.38,16.21,10.93,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.46,2.71,,,,,0,25,40,30.802558,14.251162,Great Ajax Corp,REIT,0
2,MD_Investm,AJX,9/2/2021,14.17,14.17,13.9,13.95,46,13.85,13.84,13.65,31.06,14.39,1.8,12.16,14.38,16.21,10.93,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.46,2.71,,,,,0,25,40,30.802558,14.251162,Great Ajax Corp,REIT,0
3,MD_Investm,AJX,9/14/2021,13.74,13.74,13.54,13.57,39,13.69,13.67,13.58,15.87,30.16,-27.89,12.16,14.38,16.21,10.93,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.46,2.71,,,,,0,25,40,30.802558,14.251162,Great Ajax Corp,REIT,0
4,MD_Investm,AJX,10/27/2021,14.27,14.33,14.15,14.22,8,14.22,14.11,13.98,28.28,22.22,49.46,12.16,14.38,16.21,10.93,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.46,2.71,,,,,0,25,40,30.802558,14.251162,Great Ajax Corp,REIT,0
5,MD_Investm,AJX,11/4/2021,14.36,14.45,14.17,14.35,2,14.3,14.24,14.1,17.19,14.06,9.31,12.16,14.38,16.21,10.93,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.46,2.71,,,,,0,25,40,30.802558,14.251162,Great Ajax Corp,REIT,0
6,MD_Investm,AKAM,7/8/2021,116.82,118.23,116.16,117.72,86,117.48,117.35,116.83,7.26,19.98,-21.29,101.88,120,132.75,91.2,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",4.7,5.84,,,,,0,25,40,32.609534,5.802325,Akamai Technologies Inc,Internet Information Providers,0
7,MD_Investm,AKAM,7/16/2021,116.87,117.84,116.4,117.03,80,116.87,116.78,116.77,14.47,14.12,-21.73,101.88,120,132.75,91.2,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",4.7,5.84,,,,,0,25,40,32.609534,5.802325,Akamai Technologies Inc,Internet Information Providers,0
8,MD_Investm,AFYA,8/16/2021,22.4,22.4,20.96,21.02,59,22.26,22.5,23.03,5.91,40.11,-28.94,16.22,27.06,31.05,14.51,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",0.68,1.71,Afya Ltd,11/22/2021,Before Market Open,0.21,0,25,40,33.276046,6.452093,Afya Limited ,#N/A,0
9,MD_Investm,AFYA,9/3/2021,21.96,22.63,21.84,22.06,45,21.64,21.76,22.26,37.07,14.87,9.47,16.22,27.06,31.05,14.51,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.68,1.71,Afya Ltd,11/22/2021,Before Market Open,0.21,0,25,40,33.276046,6.452093,Afya Limited ,#N/A,0
10,MD_Investm,AG,6/30/2021,15.4,15.91,15.27,15.81,91,15.8,16.47,16.57,14.38,26.8,-50.77,10.7,17.52,20.36,9.41,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.75,8.29,,,,,0,25,40,32.831395,10.90279,First Majestic Silver Corp,Silver,0
11,MD_Investm,AG,7/16/2021,13.7,13.85,12.85,12.97,80,13.75,14.28,14.91,2.97,45.4,-63.12,10.7,17.52,20.36,9.41,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",0.75,8.29,,,,,0,25,40,32.831395,10.90279,First Majestic Silver Corp,Silver,0
12,MD_Investm,AG,9/23/2021,12.15,12.2,11.86,11.94,32,12.18,12.28,12.26,21.25,30.04,-28.67,10.7,17.52,20.36,9.41,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.75,8.29,,,,,0,25,40,32.831395,10.90279,First Majestic Silver Corp,Silver,0
13,MD_Investm,AG,9/24/2021,11.83,12.1,11.73,11.79,31,12.06,12.2,12.18,17.97,30.86,-35.12,10.7,17.52,20.36,9.41,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.75,8.29,,,,,0,25,40,32.831395,10.90279,First Majestic Silver Corp,Silver,0
14,MD_Investm,AG,10/25/2021,13.3,13.56,13.02,13.39,10,12.96,12.48,12.58,40.43,5.67,59.98,10.7,17.52,20.36,9.41,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.75,8.29,,,,,0,25,40,32.831395,10.90279,First Majestic Silver Corp,Silver,0
15,MD_Investm,AGC,7/2/2021,11.64,11.67,11.35,11.4,89,11.57,11.57,11.54,6.19,40.21,-40.44,10.07,12.61,15.87,9.04,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",0.55,41.89,,,,,0,25,40,30.646744,5.910348,Advent Claymore Convertible Securities and Income Fund II,Exchange Traded Fund,0
16,MD_Investm,AGC,8/16/2021,10.55,10.55,10.34,10.38,59,10.52,10.58,10.71,12.75,23.53,1.13,10.07,12.61,15.87,9.04,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.55,41.89,,,,,0,25,40,30.646744,5.910348,Advent Claymore Convertible Securities and Income Fund II,Exchange Traded Fund,0
17,MD_Investm,AGC,8/17/2021,10.29,10.44,10.22,10.44,58,10.52,10.59,10.71,10.58,29.81,-1.25,10.07,12.61,15.87,9.04,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.55,41.89,,,,,0,25,40,30.646744,5.910348,Advent Claymore Convertible Securities and Income Fund II,Exchange Traded Fund,0
18,MD_Investm,AGC,10/1/2021,10.27,10.35,10.21,10.31,26,10.27,10.38,10.38,35.62,4.11,35.63,10.07,12.61,15.87,9.04,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.55,41.89,,,,,0,25,40,30.646744,5.910348,Advent Claymore Convertible Securities and Income Fund II,Exchange Traded Fund,0
19,MD_Investm,AGC,10/13/2021,10.13,10.13,10.08,10.09,18,10.12,10.17,10.26,15.79,15.79,34.28,10.07,12.61,15.87,9.04,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.55,41.89,,,,,0,25,40,30.646744,5.910348,Advent Claymore Convertible Securities and Income Fund II,Exchange Traded Fund,0
20,MD_Investm,AGCB,7/26/2021,10.03,10.09,10,10.02,74,10.06,10.11,10.15,11.76,13.73,-25.12,9.78,10.53,11.7,8.78,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.1,0.1,,,,,0,25,40,23.614534,8.401627,Altimeter Growth Corp 2,Shell Companies,0
21,MD_Investm,AGCB,10/1/2021,9.9,9.91,9.86,9.91,26,9.9,9.9,9.89,2.38,11.9,-29.94,9.78,10.53,11.7,8.78,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.1,0.1,,,,,0,25,40,23.614534,8.401627,Altimeter Growth Corp 2,Shell Companies,0
22,MD_Investm,AGCO,6/25/2021,128.58,131.65,127.73,131.53,94,128.08,131.27,133.49,34.31,14.62,-7.91,120.26,143.44,159.26,106.07,"rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",3.44,2,,,,,0,25,40,38.414767,15.665116,AGCO Corporation,Farm and Construction Machinery,0
23,MD_Investm,AGCO,6/28/2021,131.68,131.68,128.27,129.61,93,127.51,130.24,132.34,27.8,11.77,-6.11,120.26,143.44,159.26,106.07,"rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",3.44,2,,,,,0,25,40,38.414767,15.665116,AGCO Corporation,Farm and Construction Machinery,0
24,MD_Investm,ADPT,11/1/2021,33.37,35.44,33.37,35.34,5,34.47,34.09,34.84,19.45,11.27,11.53,30.21,41.13,47.74,26.77,"rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.87,3.08,,,,,0,25,40,35.521976,8.207209,Adaptive Biotechnologies Corp.,Biotechnology,0
25,MD_Investm,ADS,7/7/2021,103.2,105,101.53,103.55,87,104.53,106.22,108.86,12.01,28.51,-26.54,85.87,113.11,128.3,76.51,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",5.17,6.54,,,,,0,25,40,27.563604,12.885348,Alliance Data Systems Corporation,Business Services,0
26,MD_Investm,ADS,10/29/2021,86.28,86.64,85.01,85.25,6,90.7,92.85,92.96,7.37,52,-34.59,85.87,113.11,128.3,76.51,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",5.17,6.54,,,,,0,25,40,27.563604,12.885348,Alliance Data Systems Corporation,Business Services,0
27,MD_Investm,ADSK,7/2/2021,295.03,298.31,295.03,297.74,89,293.75,289.42,288.91,32.05,1.21,65.21,272.16,338.98,378.83,243.98,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",6.67,1.08,Autodesk Inc,11/23/2021,Time Not Supplied,1.26,0,25,40,34.877209,10.269186,Autodesk Inc,Technical and System Software,0
28,MD_Investm,ADSK,7/29/2021,313.68,322.68,312.68,320.5,71,312.32,308.21,304.37,40.76,13.09,51.73,272.16,338.98,378.83,243.98,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",6.67,1.08,Autodesk Inc,11/23/2021,Time Not Supplied,1.26,0,25,40,34.877209,10.269186,Autodesk Inc,Technical and System Software,0
29,MD_Investm,ADSK,8/4/2021,328,331.12,326.02,329.09,67,322.84,315.1,311.18,42.17,6.51,54.58,272.16,338.98,378.83,243.98,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",6.67,1.08,Autodesk Inc,11/23/2021,Time Not Supplied,1.26,0,25,40,34.877209,10.269186,Autodesk Inc,Technical and System Software,0
30,MD_Investm,ADT,8/2/2021,10.51,10.82,10.5,10.62,69,10.55,10.53,10.68,28.48,18.54,-21.93,7.99,11.54,12.94,7.07,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,2.08,,,,,0,25,40,35.895697,8.536511,ADT Inc,Security_Protection,0
31,MD_Investm,ADT,8/23/2021,8.25,8.38,8.22,8.31,54,8.44,8.98,9.21,11.89,32.87,-45.61,7.99,11.54,12.94,7.07,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,2.08,,,,,0,25,40,35.895697,8.536511,ADT Inc,Security_Protection,0
32,MD_Investm,ADT,8/26/2021,8.46,8.5,8.31,8.31,51,8.34,8.8,9.09,15.13,20.17,-18.5,7.99,11.54,12.94,7.07,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,2.08,,,,,0,25,40,35.895697,8.536511,ADT Inc,Security_Protection,0
33,MD_Investm,ADT,10/13/2021,8.33,8.42,8.25,8.37,18,8.3,8.25,8.32,20,4.35,53.59,7.99,11.54,12.94,7.07,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,2.08,,,,,0,25,40,35.895697,8.536511,ADT Inc,Security_Protection,0
34,MD_Investm,ADT,10/28/2021,8.19,8.42,8.18,8.42,7,8.42,8.37,8.32,17.65,17.65,12.39,7.99,11.54,12.94,7.07,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,2.08,,,,,0,25,40,35.895697,8.536511,ADT Inc,Security_Protection,0
35,MD_Investm,ADTN,6/29/2021,21.63,21.68,20.66,20.67,92,20.78,20.8,20.51,18.67,20,-22.19,17.43,23.74,27.24,15.69,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.78,3.09,,,,,0,25,40,34.255294,9.020705,ADTRAN Inc,Communication Equipment,0
36,MD_Investm,ADTN,7/13/2021,19.41,19.41,19.03,19.21,83,19.6,19.99,19.98,12.94,34.5,-29.05,17.43,23.74,27.24,15.69,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",0.78,3.09,,,,,0,25,40,34.255294,9.020705,ADTRAN Inc,Communication Equipment,0
37,MD_Investm,ADTN,8/2/2021,22.45,22.63,21.59,21.71,69,21.93,21.06,21.12,22.25,23.39,17.89,17.43,23.74,27.24,15.69,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.78,3.09,,,,,0,25,40,34.255294,9.020705,ADTRAN Inc,Communication Equipment,0
38,MD_Investm,ADTN,9/14/2021,19.71,19.85,19.04,19.35,39,19.8,20.79,21.01,8.52,34.94,-53.41,17.43,23.74,27.24,15.69,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",0.78,3.09,,,,,0,25,40,34.255294,9.020705,ADTRAN Inc,Communication Equipment,0
39,MD_Investm,ADTX,8/3/2021,2.15,2.24,2.1,2.11,68,2.19,2.27,2.34,20,7.37,43.25,1.51,2.78,4.35,1.36,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.58,5.6,,,,,0,25,40,33.379069,12.263255,ADiTx Therapeutics Inc.,Biotechnology,4.35
40,MD_Investm,AGL,7/14/2021,35.86,36.4,34.42,34.67,82,35.86,37.37,36.76,7.55,34.77,-50.65,22.54,42.47,49.31,18.73,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.72,1.53,,,,,0,25,40,37.048023,8.209651,agilon health inc,Medical Care Facilities,0
41,MD_Investm,AGL,7/20/2021,34.65,35.35,34.55,34.8,78,35.01,36.6,36.69,11,29.19,-29.96,22.54,42.47,49.31,18.73,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.72,1.53,,,,,0,25,40,37.048023,8.209651,agilon health inc,Medical Care Facilities,0
42,MD_Investm,AGL,7/22/2021,35.69,35.7,34.83,35.42,76,35.23,36.48,36.88,11.8,19.73,-20.6,22.54,42.47,49.31,18.73,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.72,1.53,,,,,0,25,40,37.048023,8.209651,agilon health inc,Medical Care Facilities,0
43,MD_Investm,AGL,9/20/2021,28.57,28.86,27.97,28.48,35,29.85,31.65,32.02,6.16,45.6,-57,22.54,42.47,49.31,18.73,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.72,1.53,,,,,0,25,40,37.048023,8.209651,agilon health inc,Medical Care Facilities,0
44,MD_Investm,AGLE,6/30/2021,7.09,7.14,6.95,6.96,91,6.92,6.83,6.91,26.75,8.77,38.25,6.03,8.5,9.35,5.24,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.67,1.36,,,,,0,25,40,26.946976,9.079534,Aeglea BioTherapeutics Inc,Biotechnology,0
45,MD_Investm,AGLE,8/5/2021,6.65,6.83,6.54,6.81,66,6.59,6.75,6.81,36.02,12.42,-12.15,6.03,8.5,9.35,5.24,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.67,1.36,,,,,0,25,40,26.946976,9.079534,Aeglea BioTherapeutics Inc,Biotechnology,0
46,MD_Investm,AGLE,10/7/2021,8.24,8.24,7.75,7.81,22,7.9,7.68,7.6,19.12,11.76,48.38,6.03,8.5,9.35,5.24,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.67,1.36,,,,,0,25,40,26.946976,9.079534,Aeglea BioTherapeutics Inc,Biotechnology,0
47,MD_Investm,AGM,6/23/2021,101.36,102.98,100.79,101.83,96,101.51,101.36,101.47,17.72,14.7,-9.54,94.9,132.6,148.32,84.78,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",3.58,1.38,Federal Agricultural Mortgage Corp,11/8/2021,After Market Close,2.62,0,25,40,34.034767,13.53686,Federal Agricultural Mortgage Corporation,Credit Services,0
48,MD_Investm,AGM,7/13/2021,99.14,99.14,96.52,96.66,83,97.65,98.57,98.86,17.38,34.85,-30.21,94.9,132.6,148.32,84.78,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",3.58,1.38,Federal Agricultural Mortgage Corp,11/8/2021,After Market Close,2.62,0,25,40,34.034767,13.53686,Federal Agricultural Mortgage Corporation,Credit Services,0
49,MD_Investm,AGM,9/10/2021,100.23,100.23,98.1,98.62,41,98.9,98.66,98.35,25.57,27.47,5.66,94.9,132.6,148.32,84.78,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",3.58,1.38,Federal Agricultural Mortgage Corp,11/8/2021,After Market Close,2.62,0,25,40,34.034767,13.53686,Federal Agricultural Mortgage Corporation,Credit Services,0
50,MD_Investm,AGM,10/19/2021,118.57,118.59,116.52,117.76,14,117.29,114.53,111.53,36.43,15.47,56.89,94.9,132.6,148.32,84.78,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",3.58,1.38,Federal Agricultural Mortgage Corp,11/8/2021,After Market Close,2.62,0,25,40,34.034767,13.53686,Federal Agricultural Mortgage Corporation,Credit Services,0
51,MD_Investm,AGNC,6/21/2021,16.82,17.09,16.73,16.95,98,17.25,17.59,17.56,10.1,44.44,-52,15.62,17.18,20,14.06,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.25,2.38,,,,,0,25,40,35.73186,11.448953,AGNC Investment Corp,REIT,0
52,MD_Investm,AGNC,8/6/2021,16,16.08,15.93,16.01,65,15.99,16.1,16.27,20.69,27.59,-23.59,15.62,17.18,20,14.06,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.25,2.38,,,,,0,25,40,35.73186,11.448953,AGNC Investment Corp,REIT,0
53,MD_Investm,AGNC,8/27/2021,16.28,16.59,16.28,16.54,50,16.38,16.3,16.31,27.05,17.21,-10.75,15.62,17.18,20,14.06,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.25,2.38,,,,,0,25,40,35.73186,11.448953,AGNC Investment Corp,REIT,0
54,MD_Investm,AGNC,10/4/2021,15.95,16.22,15.91,16.07,25,16.07,16.04,16.1,30.63,25.23,7.64,15.62,17.18,20,14.06,"rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.25,2.38,,,,,0,25,40,35.73186,11.448953,AGNC Investment Corp,REIT,0
55,MD_Investm,AI,8/16/2021,49,49.18,45.9,46.62,59,48.47,49.14,50.79,10.89,47.41,-16.65,43,64.5,74.12,38.43,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",3.57,17.09,,,,,0,25,40,35.030813,10.467674,Arlington Asset Investment Corp,Mortgage Investment,0
56,MD_Investm,AIA,6/18/2021,90.34,90.34,89.73,89.73,99,90.33,90.39,90.04,4.26,35.53,-23.48,75.56,92.43,101.67,67.97,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.87,0,,,,,0,25,40,51.835,16.786279,iShares Asia 50 ETF,ETF,0
57,MD_Investm,AIA,7/9/2021,87.61,88.51,87.42,88.42,85,89.37,89.57,89.74,29.29,46.74,-21.13,75.56,92.43,101.67,67.97,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.87,0,,,,,0,25,40,51.835,16.786279,iShares Asia 50 ETF,ETF,0
