,db,ticker,date,open,high,low,adj_close,rownumber,short_ema,medium_ema,long_ema,positive_directional_index_indicator,negative_directional_index_indicator,adx_indicator,suport_line,resistance_line,max_axis,min_axis,trigger_field1,trigger_field2,trigger_field3,trigger_field4,trigger_field5,trigger_field6,atr,floatshort,company,earnings_date,call_time,estimate_eps,zero_line,twenty_five_line,forty_line,max_avg_upper,min_avg_low,name,industry,vol_spike_bar
58,MD_Investm,AIA,9/15/2021,81.05,81.37,80.61,81.37,38,82.52,81.78,82.28,20.99,54.7,-16.16,75.56,92.43,101.67,67.97,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.87,0,,,,,0,25,40,51.835,16.786279,iShares Asia 50 ETF,ETF,0
59,MD_Investm,AIA,9/16/2021,80.02,80.48,79.84,80.35,37,81.87,81.38,81.79,15.5,53.49,-20.92,75.56,92.43,101.67,67.97,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.87,0,,,,,0,25,40,51.835,16.786279,iShares Asia 50 ETF,ETF,0
60,MD_Investm,AIA,10/21/2021,82.2,82.48,82.05,82.42,12,81.38,80.5,81.06,49.26,16.85,28.82,75.56,92.43,101.67,67.97,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.87,0,,,,,0,25,40,51.835,16.786279,iShares Asia 50 ETF,ETF,0
61,MD_Investm,AIA,10/26/2021,82.88,82.94,81.93,82.06,9,81.93,80.63,80.8,35.74,12.85,32.59,75.56,92.43,101.67,67.97,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.87,0,,,,,0,25,40,51.835,16.786279,iShares Asia 50 ETF,ETF,0
62,MD_Investm,AIEQ,8/24/2021,42.14,42.28,41.96,42.28,53,41.82,41.82,41.61,46.12,22.86,11.47,38.85,43.77,49.17,34.84,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,,,,,,0,25,40,41.248139,13.187093,AI Powered Equity ETF,ETF,0
63,MD_Investm,AIEQ,9/1/2021,43,43.41,42.92,43.3,47,42.8,42.48,42.24,52.38,7.62,37.45,38.85,43.77,49.17,34.84,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,,,,,,0,25,40,41.248139,13.187093,AI Powered Equity ETF,ETF,0
64,MD_Investm,AIG,7/20/2021,44.97,47.53,44.87,47.23,78,46.85,47.25,48.22,27.88,28.95,-4.4,44.97,60.37,68.79,40.09,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",3.83,1.08,,,,,0,25,40,35.507558,10.402325,American International Group Inc,Property and Casualty Insurance,0
65,MD_Investm,AIG,7/29/2021,47.57,47.99,47.01,47.87,71,47.5,47.43,47.86,19.13,21.23,15.6,44.97,60.37,68.79,40.09,"rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",3.83,1.08,,,,,0,25,40,35.507558,10.402325,American International Group Inc,Property and Casualty Insurance,0
66,MD_Investm,AIG,8/13/2021,54.18,54.93,53.89,54.61,60,52.64,51.24,50.82,50.66,3.8,50.64,44.97,60.37,68.79,40.09,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",3.83,1.08,,,,,0,25,40,35.507558,10.402325,American International Group Inc,Property and Casualty Insurance,0
67,MD_Investm,AIIQ,8/5/2021,33.6,33.6,33.6,33.6,66,33.23,33.1,33.23,75.47,16.98,8.98,31.67,35.17,38.76,0,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.1,,,,,,0,25,40,63.024534,21.814069,AI Powered International Equity ETF,ETF,0
68,MD_Investm,AIIQ,8/20/2021,31.91,31.98,31.87,31.98,55,32.28,32.47,32.44,21.32,65.44,-6.47,31.67,35.17,38.76,0,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(255, 0, 0)","rgb(77, 167, 75)","rgb(77, 167, 75)","rgb(77, 167, 75)",0.1,,,,,,0,25,40,63.024534,21.814069,AI Powered International Equity ETF,ETF,0
69,MD_Investm,AIIQ,8/27/2021,34.03,34.03,33.99,34.03,50,33.29,33.39,33.29,76.88,16.76,35.83,31.67,35.17,38.76,0,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.1,,,,,,0,25,40,63.024534,21.814069,AI Powered International Equity ETF,ETF,0
70,MD_Investm,AIIQ,9/21/2021,34.59,34.77,34.54,34.63,34,34.81,34.56,34.16,25,50,-17.67,31.67,35.17,38.76,0,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.1,,,,,,0,25,40,63.024534,21.814069,AI Powered International Equity ETF,ETF,0
71,MD_Investm,AFIN,8/30/2021,8.69,8.69,8.58,8.64,49,8.56,8.55,8.54,18.99,10.13,2.16,8.03,9.15,10.12,7.19,"rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.48,2.19,,,,,0,25,40,26.156395,14.951511,American Finance Trust Inc,REIT - Diversified,0
72,MD_Investm,AFIN,10/6/2021,8.43,8.64,8.4,8.64,23,8.45,8.49,8.52,36.08,14.43,7.44,8.03,9.15,10.12,7.19,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.48,2.19,,,,,0,25,40,26.156395,14.951511,American Finance Trust Inc,REIT - Diversified,0
73,MD_Investm,AFIN,10/11/2021,8.32,8.47,8.28,8.4,20,8.39,8.39,8.42,21.36,29.13,9.09,8.03,9.15,10.12,7.19,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(255, 0, 0)","rgb(77, 167, 75)","rgb(77, 167, 75)","rgb(77, 167, 75)",0.48,2.19,,,,,0,25,40,26.156395,14.951511,American Finance Trust Inc,REIT - Diversified,0
74,MD_Investm,AFK,6/14/2021,22.69,22.74,22.66,22.72,103,22.74,22.55,22.44,4.27,16.24,-51.17,20.57,22.78,25.06,18.27,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.13,0,,,,,0,25,40,34.080581,15.975697,VanEck Vectors Africa ETF,ETF,0
75,MD_Investm,AFK,7/20/2021,21.27,21.27,21.18,21.25,78,21.45,21.54,21.73,4.79,43.15,-23.07,20.57,22.78,25.06,18.27,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.13,0,,,,,0,25,40,34.080581,15.975697,VanEck Vectors Africa ETF,ETF,0
76,MD_Investm,AFK,8/2/2021,21.84,21.85,21.79,21.83,69,21.67,21.69,21.77,25.53,16.31,1.53,20.57,22.78,25.06,18.27,"rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.13,0,,,,,0,25,40,34.080581,15.975697,VanEck Vectors Africa ETF,ETF,0
77,MD_Investm,AFK,9/7/2021,21.92,21.95,21.79,21.83,44,21.82,21.71,21.71,30,10.91,15.62,20.57,22.78,25.06,18.27,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.13,0,,,,,0,25,40,34.080581,15.975697,VanEck Vectors Africa ETF,ETF,0
78,MD_Investm,AFK,10/8/2021,21.28,21.28,21.08,21.19,21,20.96,21.03,21.21,53.06,7.14,54.92,20.57,22.78,25.06,18.27,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.13,0,,,,,0,25,40,34.080581,15.975697,VanEck Vectors Africa ETF,ETF,0
79,MD_Investm,AFK,10/15/2021,21.86,22,21.83,22,16,21.58,21.37,21.53,53.85,1.54,46.82,20.57,22.78,25.06,18.27,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.13,0,,,,,0,25,40,34.080581,15.975697,VanEck Vectors Africa ETF,ETF,0
80,MD_Investm,AFK,11/5/2021,21.65,21.65,21.52,21.58,1,21.57,21.61,21.41,,,,20.57,22.78,25.06,18.27,,,,,,,0.13,0,,,,,0,25,40,34.080581,15.975697,VanEck Vectors Africa ETF,ETF,0
81,MD_Investm,AFL,6/18/2021,52.64,52.91,52.02,52.08,99,54.02,54.48,54.32,1.41,57.5,-52.87,51.6,57.14,63.43,46.15,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",1.59,2.42,,,,,0,25,40,28.271279,9.464186,Aflac Incorporated,Accident and Health Insurance,0
82,MD_Investm,AFL,6/23/2021,52.95,53.01,52.68,52.69,96,53.5,54.46,54.47,1.78,37.11,-40.68,51.6,57.14,63.43,46.15,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.59,2.42,,,,,0,25,40,28.271279,9.464186,Aflac Incorporated,Accident and Health Insurance,0
83,MD_Investm,AFL,7/13/2021,53.62,53.95,52.82,53.09,83,53.32,53.4,54.13,16.27,14.99,-3.8,51.6,57.14,63.43,46.15,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.59,2.42,,,,,0,25,40,28.271279,9.464186,Aflac Incorporated,Accident and Health Insurance,0
84,MD_Investm,AFL,8/31/2021,56.34,57.04,56.14,56.68,48,56.63,56.59,55.95,11.67,12.81,-14.21,51.6,57.14,63.43,46.15,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.59,2.42,,,,,0,25,40,28.271279,9.464186,Aflac Incorporated,Accident and Health Insurance,0
85,MD_Investm,AFL,9/8/2021,55.11,55.34,54.8,55.17,43,55.74,55.99,55.57,4.8,34.18,-36.38,51.6,57.14,63.43,46.15,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.59,2.42,,,,,0,25,40,28.271279,9.464186,Aflac Incorporated,Accident and Health Insurance,0
86,MD_Investm,AFL,9/24/2021,52.41,53.02,52.3,52.63,31,52.91,53.85,54.34,9.07,25.93,-38.08,51.6,57.14,63.43,46.15,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.59,2.42,,,,,0,25,40,28.271279,9.464186,Aflac Incorporated,Accident and Health Insurance,0
87,MD_Investm,AGRO,10/18/2021,9.83,10.17,9.55,9.64,15,9.18,9.23,9.36,62.23,9.01,-3.98,8.52,11.45,12.95,7.61,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.3,4.68,Adecoagro SA,11/11/2021,After Market Close,0,0,25,40,36.261976,12.135232,Adecoagro SA,Farm Products,12.95
88,MD_Investm,AGRX,7/9/2021,1.25,1.28,1.23,1.28,85,1.3,1.35,1.39,3.57,46.43,-70.34,0.68,1.42,1.75,0.59,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.05,1.9,,,,,0,25,40,44.165813,4.894302,Agile Therapeutics Inc,Drugs Generic,0
89,MD_Investm,AGRX,10/13/2021,0.79,0.83,0.74,0.79,18,0.83,0.89,0.93,26.19,40.48,-20.37,0.68,1.42,1.75,0.59,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.05,1.9,,,,,0,25,40,44.165813,4.894302,Agile Therapeutics Inc,Drugs Generic,0
90,MD_Investm,AGRX,10/15/2021,0.79,0.79,0.74,0.76,16,0.79,0.86,0.91,19.44,36.11,-18.68,0.68,1.42,1.75,0.59,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.05,1.9,,,,,0,25,40,44.165813,4.894302,Agile Therapeutics Inc,Drugs Generic,0
91,MD_Investm,AGS,6/15/2021,10.55,10.63,10.29,10.31,102,10.43,10.21,9.89,26.87,26.49,23.42,6.68,10.45,12.45,5.94,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.7,1.85,,,,,0,25,40,29.469647,12.201882,PlayAGS Inc,Gaming Activities,0
92,MD_Investm,AGS,6/28/2021,9.95,10.17,9.25,9.49,93,9.84,9.98,9.75,12.91,37.24,-20.26,6.68,10.45,12.45,5.94,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.7,1.85,,,,,0,25,40,29.469647,12.201882,PlayAGS Inc,Gaming Activities,0
93,MD_Investm,AGTC,6/16/2021,4.47,4.53,4.25,4.35,101,4.29,4.25,4.19,31.4,13.22,30.33,2.56,4.4,5.12,2.27,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.25,7.15,,,,,0,25,40,33.003604,9.556279,Applied Genetic Technologies Corporation,Biotechnology,0
94,MD_Investm,AGTC,7/23/2021,3.88,3.88,3.7,3.74,75,3.74,3.83,3.92,26.96,23.48,-18.71,2.56,4.4,5.12,2.27,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.25,7.15,,,,,0,25,40,33.003604,9.556279,Applied Genetic Technologies Corporation,Biotechnology,0
95,MD_Investm,AGX,6/15/2021,48.11,48.41,47.8,47.92,102,48.28,48.45,48.61,29.38,14.47,0.3,41.41,48.1,54.56,37,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.52,0.94,Argan Inc,12/7/2021,Time Not Supplied,0.47,0,25,40,21.774186,9.136279,Argan Inc,Heavy Construction,0
96,MD_Investm,AGX,8/2/2021,45.05,46.48,44.64,44.74,69,44.56,45.13,45.56,32.92,8.59,9.95,41.41,48.1,54.56,37,"rgb(255, 255, 0)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.52,0.94,Argan Inc,12/7/2021,Time Not Supplied,0.47,0,25,40,21.774186,9.136279,Argan Inc,Heavy Construction,0
97,MD_Investm,AGX,9/7/2021,47.3,48.04,46.88,47.18,44,46.53,46.23,45.99,29.84,2.71,26.14,41.41,48.1,54.56,37,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.52,0.94,Argan Inc,12/7/2021,Time Not Supplied,0.47,0,25,40,21.774186,9.136279,Argan Inc,Heavy Construction,0
98,MD_Investm,AGX,9/13/2021,44.95,45.49,44.26,44.34,40,45.65,45.16,44.99,17.25,27.46,14.72,41.41,48.1,54.56,37,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.52,0.94,Argan Inc,12/7/2021,Time Not Supplied,0.47,0,25,40,21.774186,9.136279,Argan Inc,Heavy Construction,0
99,MD_Investm,AGX,9/16/2021,43.68,43.91,43.01,43.59,37,44.74,44.71,44.64,10.04,28.47,2.8,41.41,48.1,54.56,37,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",1.52,0.94,Argan Inc,12/7/2021,Time Not Supplied,0.47,0,25,40,21.774186,9.136279,Argan Inc,Heavy Construction,0
100,MD_Investm,AGYS,7/21/2021,55.88,57.31,55.52,56.84,77,56.55,56.57,56.27,18.99,34.24,-37.97,42.06,57.78,65.56,36.25,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",2.81,2.06,,,,,0,25,40,37.348139,13.116976,Agilysys Inc,Application Software,0
101,MD_Investm,AGYS,8/13/2021,57.99,59.34,56.44,56.86,60,56.74,56.37,56.57,25.65,13.34,-13.36,42.06,57.78,65.56,36.25,"rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",2.81,2.06,,,,,0,25,40,37.348139,13.116976,Agilysys Inc,Application Software,0
102,MD_Investm,AGYS,8/24/2021,53.23,53.35,52.12,52.61,53,52.99,54.01,54.27,25.81,36.44,-9.74,42.06,57.78,65.56,36.25,"rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",2.81,2.06,,,,,0,25,40,37.348139,13.116976,Agilysys Inc,Application Software,0
103,MD_Investm,ADS,6/23/2021,105.26,107.03,104.72,106.04,96,107.64,111.08,112.23,14.19,36.79,-38.46,85.87,113.11,128.3,76.51,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",5.17,6.54,,,,,0,25,40,27.563604,12.885348,Alliance Data Systems Corporation,Business Services,0
104,MD_Investm,ADS,7/13/2021,105.88,106.75,103.64,103.86,83,104.25,105.26,108.02,17.52,11.29,-24.55,85.87,113.11,128.3,76.51,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",5.17,6.54,,,,,0,25,40,27.563604,12.885348,Alliance Data Systems Corporation,Business Services,0
105,MD_Investm,ADS,8/19/2021,89.34,90.62,88.26,90.15,56,91.15,92.47,94.23,16.68,21.82,14.14,85.87,113.11,128.3,76.51,"rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",5.17,6.54,,,,,0,25,40,27.563604,12.885348,Alliance Data Systems Corporation,Business Services,0
106,MD_Investm,ADS,9/28/2021,104.72,105.84,102.8,102.94,29,100.2,98.99,98.18,39.15,9.25,27.08,85.87,113.11,128.3,76.51,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",5.17,6.54,,,,,0,25,40,27.563604,12.885348,Alliance Data Systems Corporation,Business Services,0
107,MD_Investm,ADS,10/21/2021,101.8,102.3,94.22,96.34,12,98.02,99.09,97.67,10.5,37.9,-28.81,85.87,113.11,128.3,76.51,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",5.17,6.54,,,,,0,25,40,27.563604,12.885348,Alliance Data Systems Corporation,Business Services,128.3
108,MD_Investm,ADS,11/3/2021,85.87,88.64,85.29,87.25,3,89.2,92.38,93.33,19.17,28.17,-35.22,85.87,113.11,128.3,76.51,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",5.17,6.54,,,,,0,25,40,27.563604,12.885348,Alliance Data Systems Corporation,Business Services,0
109,MD_Investm,ADSK,9/20/2021,282.52,286.66,279.84,283.6,35,284.86,294.64,300.97,17.38,32.11,-19.54,272.16,338.98,378.83,243.98,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",6.67,1.08,Autodesk Inc,11/23/2021,Time Not Supplied,1.26,0,25,40,34.877209,10.269186,Autodesk Inc,Technical and System Software,0
110,MD_Investm,ADSK,10/4/2021,282.87,283.99,271.09,272.93,25,281.53,281.06,288.98,7.88,44.37,-19.48,272.16,338.98,378.83,243.98,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",6.67,1.08,Autodesk Inc,11/23/2021,Time Not Supplied,1.26,0,25,40,34.877209,10.269186,Autodesk Inc,Technical and System Software,0
111,MD_Investm,ADSK,10/5/2021,274.93,278.85,274.35,275.98,24,282.05,281.91,289.34,6.67,29.04,-18.33,272.16,338.98,378.83,243.98,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",6.67,1.08,Autodesk Inc,11/23/2021,Time Not Supplied,1.26,0,25,40,34.877209,10.269186,Autodesk Inc,Technical and System Software,0
112,MD_Investm,ADSK,10/19/2021,294.54,297.55,292.34,296.69,14,289.85,289.81,290.34,50.74,10.88,42.89,272.16,338.98,378.83,243.98,"rgb(232, 232, 232)","rgb(77, 167, 75)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",6.67,1.08,Autodesk Inc,11/23/2021,Time Not Supplied,1.26,0,25,40,34.877209,10.269186,Autodesk Inc,Technical and System Software,0
113,MD_Investm,ADT,7/2/2021,10.95,10.95,10.7,10.75,89,10.87,11.01,10.76,6.47,27.34,-54.42,7.99,11.54,12.94,7.07,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,2.08,,,,,0,25,40,35.895697,8.536511,ADT Inc,Security_Protection,0
114,MD_Investm,ADT,7/15/2021,10.36,10.49,10.22,10.35,81,10.47,10.65,10.69,7.19,37.41,-44.56,7.99,11.54,12.94,7.07,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(255, 255, 0)","rgb(255, 255, 0)","rgb(255, 255, 0)",0.38,2.08,,,,,0,25,40,35.895697,8.536511,ADT Inc,Security_Protection,0
115,MD_Investm,ADT,8/27/2021,8.3,8.5,8.27,8.43,50,8.37,8.78,9.1,12.71,19.49,-13.39,7.99,11.54,12.94,7.07,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,2.08,,,,,0,25,40,35.895697,8.536511,ADT Inc,Security_Protection,0
116,MD_Investm,ADT,9/13/2021,8.19,8.51,8.13,8.42,40,8.49,8.44,8.77,15.38,30,-6.16,7.99,11.54,12.94,7.07,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.38,2.08,,,,,0,25,40,35.895697,8.536511,ADT Inc,Security_Protection,0
117,MD_Investm,ADTN,6/22/2021,20.44,21.11,20.04,20.94,97,20.98,20.74,20.41,20.16,21.19,12.26,17.43,23.74,27.24,15.69,"rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.78,3.09,,,,,0,25,40,34.255294,9.020705,ADTRAN Inc,Communication Equipment,0
118,MD_Investm,ADTN,9/8/2021,20,20.1,19.76,20,43,20.77,21.47,21.44,7.25,36.5,-47.52,17.43,23.74,27.24,15.69,"rgb(232, 232, 232)","rgb(255, 0, 0)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)","rgb(232, 232, 232)",0.78,3.09,,,,,0,25,40,34.255294,9.020705,ADTRAN Inc,Communication Equipment,0
